File,0,DTCreated
sql/core/src/test/scala/org/apache/spark/sql/connector/InsertIntoTests.scala,SPARK-31178,2020-03-18 01:21:00
common/network-yarn/src/main/java/org/apache/spark/network/yarn/YarnShuffleService.java,SPARK-31219,2020-03-23 03:27:00
sql/hive/src/main/scala/org/apache/spark/sql/hive/DaysWritable.scala,SPARK-31221,2020-03-23 05:27:00
dev/run-pip-tests,SPARK-31231,2020-03-24 07:35:00
core/src/test/scala/org/apache/spark/deploy/SparkSubmitSuite.scala,SPARK-31267,2020-03-26 10:51:00
sql/core/src/test/scala/org/apache/spark/sql/execution/WholeStageCodegenSparkSubmitSuite.scala,SPARK-31267,2020-03-26 10:51:00
sql/core/src/main/scala/org/apache/spark/sql/execution/ui/SparkPlanGraph.scala,SPARK-31271,2020-03-26 13:47:00
sql/core/src/test/scala/org/apache/spark/sql/execution/ui/SQLAppStatusListenerSuite.scala,SPARK-31271,2020-03-26 13:47:00
sql/core/src/test/scala/org/apache/spark/sql/execution/metric/SQLMetricsTestUtils.scala,SPARK-31271,2020-03-26 13:47:00
sql/core/src/main/scala/org/apache/spark/sql/execution/metric/SQLMetrics.scala,SPARK-31271,2020-03-26 13:47:00
sql/core/src/test/scala/org/apache/spark/sql/execution/metric/SQLMetricsSuite.scala,SPARK-31271,2020-03-26 13:47:00
sql/core/src/test/scala/org/apache/spark/sql/streaming/StreamingDeduplicationSuite.scala,SPARK-31278,2020-03-26 19:39:00
external/kafka-0-10-sql/src/test/scala/org/apache/spark/sql/kafka010/KafkaSinkSuite.scala,SPARK-31278,2020-03-26 19:39:00
sql/core/src/main/scala/org/apache/spark/sql/execution/streaming/MicroBatchExecution.scala,SPARK-31278,2020-03-26 19:39:00
sql/core/src/test/scala/org/apache/spark/sql/streaming/StreamingAggregationSuite.scala,SPARK-31278,2020-03-26 19:39:00
external/kinesis-asl/src/main/scala/org/apache/spark/examples/streaming/KinesisWordCountASL.scala,SPARK-31293,2020-03-28 13:47:00
external/kinesis-asl/src/main/python/examples/streaming/kinesis_wordcount_asl.py,SPARK-31293,2020-03-28 13:47:00
sql/hive/src/test/scala/org/apache/spark/sql/hive/execution/SQLQuerySuite.scala,SPARK-31312,2020-03-31 07:42:00
sql/hive/src/main/scala/org/apache/spark/sql/hive/HiveShim.scala,SPARK-31312,2020-03-31 07:42:00
core/src/main/scala/org/apache/spark/storage/DiskBlockManager.scala,SPARK-31314,2020-03-31 09:09:00
core/src/test/scala/org/apache/spark/storage/DiskBlockManagerSuite.scala,SPARK-31314,2020-03-31 09:09:00
dev/create-release/do-release-docker.sh,SPARK-31320,2020-04-01 03:53:00
dev/create-release/release-util.sh,SPARK-31320,2020-04-01 03:53:00
sql/core/src/test/scala/org/apache/spark/sql/SparkSessionBuilderSuite.scala,SPARK-31354,2020-04-05 14:36:00
sql/core/src/main/scala/org/apache/spark/sql/SparkSession.scala,SPARK-31354,2020-04-05 14:36:00
python/pyspark/find_spark_home.py,SPARK-31382,2020-04-08 07:53:00
sql/hive-thriftserver/v2.3/src/main/java/org/apache/hive/service/cli/session/HiveSessionImpl.java,SPARK-31387,2020-04-08 16:33:00
sql/hive-thriftserver/v1.2/src/main/java/org/apache/hive/service/cli/session/HiveSessionImpl.java,SPARK-31387,2020-04-08 16:33:00
sql/hive-thriftserver/src/test/scala/org/apache/spark/sql/hive/thriftserver/ui/HiveThriftServer2ListenerSuite.scala,SPARK-31387,2020-04-08 16:33:00
sql/hive-thriftserver/src/main/scala/org/apache/spark/sql/hive/thriftserver/ui/HiveThriftServer2Listener.scala,SPARK-31387,2020-04-08 16:33:00
core/src/main/scala/org/apache/spark/util/ClosureCleaner.scala,SPARK-31399,2020-04-09 15:01:00
repl/src/test/scala/org/apache/spark/repl/SingletonReplSuite.scala,SPARK-31399,2020-04-09 15:01:00
core/src/main/scala/org/apache/spark/ui/UIUtils.scala,SPARK-31420,2020-04-10 22:57:00
core/src/main/resources/org/apache/spark/ui/static/timeline-view.js,SPARK-31420,2020-04-10 22:57:00
core/src/main/resources/org/apache/spark/ui/static/timeline-view.css,SPARK-31420,2020-04-10 22:57:00
core/src/test/scala/org/apache/spark/ui/UISeleniumSuite.scala,SPARK-31420,2020-04-10 22:57:00
dev/.rat-excludes,SPARK-31420,2020-04-10 22:57:00
core/src/main/scala/org/apache/spark/storage/BlockManagerMaster.scala,SPARK-31422,2020-04-11 06:24:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/util/RebaseDateTime.scala,SPARK-31423,2020-04-11 23:28:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/util/RebaseDateTimeSuite.scala,SPARK-31423,2020-04-11 23:28:00
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/orc/OrcSourceSuite.scala,SPARK-31423,2020-04-11 23:28:00
python/pyspark/sql/pandas/conversion.py,SPARK-31441,2020-04-14 01:48:00
python/pyspark/sql/tests/test_dataframe.py,SPARK-31441,2020-04-14 01:48:00
core/src/test/scala/org/apache/spark/ui/PagedTableSuite.scala,SPARK-31446,2020-04-14 18:17:00
core/src/main/scala/org/apache/spark/ui/PagedTable.scala,SPARK-31446,2020-04-14 18:17:00
sql/core/src/main/scala/org/apache/spark/sql/execution/streaming/memory.scala,SPARK-31450,2020-04-15 08:36:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/DataSourceStrategy.scala,SPARK-31450,2020-04-15 08:36:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/encoders/ExpressionEncoderSuite.scala,SPARK-31450,2020-04-15 08:36:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/util/UnsafeArraySuite.scala,SPARK-31450,2020-04-15 08:36:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/util/ArrayDataIndexedSeqSuite.scala,SPARK-31450,2020-04-15 08:36:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/jdbc/JdbcUtils.scala,SPARK-31450,2020-04-15 08:36:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/DescribeTableExec.scala,SPARK-31450,2020-04-15 08:36:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/ShowCurrentNamespaceExec.scala,SPARK-31450,2020-04-15 08:36:00
sql/core/src/main/scala/org/apache/spark/sql/execution/SparkStrategies.scala,SPARK-31450,2020-04-15 08:36:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/expressions/ObjectExpressionsSuite.scala,SPARK-31450,2020-04-15 08:36:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/expressions/HashExpressionsSuite.scala,SPARK-31450,2020-04-15 08:36:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/encoders/RowEncoderSuite.scala,SPARK-31450,2020-04-15 08:36:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/ShowTablePropertiesExec.scala,SPARK-31450,2020-04-15 08:36:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/DescribeNamespaceExec.scala,SPARK-31450,2020-04-15 08:36:00
sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/UnsafeArrayDataBenchmark.scala,SPARK-31450,2020-04-15 08:36:00
sql/core/src/main/scala/org/apache/spark/sql/execution/aggregate/udaf.scala,SPARK-31450,2020-04-15 08:36:00
sql/catalyst/src/main/scala/org/apache/spark/sql/Encoder.scala,SPARK-31450,2020-04-15 08:36:00
sql/core/src/main/scala/org/apache/spark/sql/execution/streaming/sources/ForeachBatchSink.scala,SPARK-31450,2020-04-15 08:36:00
sql/core/src/main/scala/org/apache/spark/sql/execution/streaming/sources/ForeachWriterTable.scala,SPARK-31450,2020-04-15 08:36:00
sql/core/src/main/scala/org/apache/spark/sql/internal/CatalogImpl.scala,SPARK-31450,2020-04-15 08:36:00
sql/core/src/test/scala/org/apache/spark/sql/execution/GroupedIteratorSuite.scala,SPARK-31450,2020-04-15 08:36:00
mllib/src/main/scala/org/apache/spark/ml/source/libsvm/LibSVMRelation.scala,SPARK-31450,2020-04-15 08:36:00
mllib/src/main/scala/org/apache/spark/ml/source/image/ImageFileFormat.scala,SPARK-31450,2020-04-15 08:36:00
sql/core/src/main/scala/org/apache/spark/sql/execution/streaming/sources/memory.scala,SPARK-31450,2020-04-15 08:36:00
mllib/src/test/scala/org/apache/spark/mllib/linalg/UDTSerializationBenchmark.scala,SPARK-31450,2020-04-15 08:36:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/encoders/EncoderResolutionSuite.scala,SPARK-31450,2020-04-15 08:36:00
sql/catalyst/src/test/scala/org/apache/spark/sql/UnsafeProjectionBenchmark.scala,SPARK-31450,2020-04-15 08:36:00
sql/catalyst/src/test/scala/org/apache/spark/sql/HashBenchmark.scala,SPARK-31450,2020-04-15 08:36:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/expressions/ScalaUDF.scala,SPARK-31450,2020-04-15 08:36:00
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/binaryfile/BinaryFileFormatSuite.scala,SPARK-31450,2020-04-15 08:36:00
sql/core/src/test/scala/org/apache/spark/sql/streaming/StreamTest.scala,SPARK-31450,2020-04-15 08:36:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/encoders/ExpressionEncoder.scala,SPARK-31450,2020-04-15 08:36:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/analysis/TypeCoercionSuite.scala,SPARK-31468,2020-04-17 08:21:00
core/src/main/scala/org/apache/spark/rpc/RpcEndpointRef.scala,SPARK-31472,2020-04-17 14:09:00
core/src/test/scala/org/apache/spark/rpc/RpcEnvSuite.scala,SPARK-31472,2020-04-17 14:09:00
core/src/main/scala/org/apache/spark/util/ThreadUtils.scala,SPARK-31472,2020-04-17 14:09:00
core/src/main/scala/org/apache/spark/rpc/netty/NettyRpcEnv.scala,SPARK-31472,2020-04-17 14:09:00
core/src/main/scala/org/apache/spark/BarrierTaskContext.scala,SPARK-31472,2020-04-17 14:09:00
sql/core/src/main/scala/org/apache/spark/sql/execution/adaptive/AdaptiveSparkPlanExec.scala,SPARK-31473,2020-04-17 17:25:00
sql/core/src/test/scala/org/apache/spark/sql/execution/joins/BroadcastJoinSuite.scala,SPARK-31475,2020-04-17 18:28:00
sql/core/src/main/scala/org/apache/spark/sql/execution/adaptive/QueryStageExec.scala,SPARK-31475,2020-04-17 18:28:00
sql/core/v2.3/src/test/scala/org/apache/spark/sql/execution/datasources/orc/OrcFilterSuite.scala,SPARK-31489,2020-04-19 17:46:00
sql/core/v1.2/src/main/scala/org/apache/spark/sql/execution/datasources/orc/OrcFilters.scala,SPARK-31489,2020-04-19 17:46:00
sql/core/v1.2/src/test/scala/org/apache/spark/sql/execution/datasources/orc/OrcFilterSuite.scala,SPARK-31489,2020-04-19 17:46:00
sql/core/v2.3/src/main/scala/org/apache/spark/sql/execution/datasources/orc/OrcFilters.scala,SPARK-31489,2020-04-19 17:46:00
sql/core/src/main/scala/org/apache/spark/sql/execution/adaptive/AdaptiveSparkPlanHelper.scala,SPARK-31501,2020-04-20 22:01:00
sql/core/src/main/scala/org/apache/spark/sql/execution/CacheManager.scala,SPARK-31501,2020-04-20 22:01:00
sql/core/src/main/scala/org/apache/spark/sql/execution/SparkPlan.scala,SPARK-31504,2020-04-21 06:47:00
sql/core/src/test/scala/org/apache/spark/sql/execution/joins/HashedRelationSuite.scala,SPARK-31511,2020-04-21 19:28:00
sql/core/src/main/scala/org/apache/spark/sql/execution/joins/HashedRelation.scala,SPARK-31511,2020-04-21 19:28:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/expressions/Canonicalize.scala,SPARK-31515,2020-04-22 03:52:00
sql/core/src/test/resources/sql-tests/inputs/having.sql,SPARK-31519,2020-04-22 09:56:00
sql/core/src/test/resources/sql-tests/results/postgreSQL/window_part3.sql.out,SPARK-31519,2020-04-22 09:56:00
sql/core/src/test/resources/sql-tests/results/having.sql.out,SPARK-31519,2020-04-22 09:56:00
sql/core/src/test/scala/org/apache/spark/sql/DataFrameWindowFunctionsSuite.scala,SPARK-31519,2020-04-22 09:56:00
sql/hive/src/main/scala/org/apache/spark/sql/hive/HiveUtils.scala,SPARK-31522,2020-04-22 15:53:00
core/src/main/scala/org/apache/spark/ui/scope/RDDOperationGraph.scala,SPARK-31534,2020-04-23 16:53:00
core/src/main/scala/org/apache/spark/ui/jobs/AllJobsPage.scala,SPARK-31534,2020-04-23 16:53:00
core/src/main/scala/org/apache/spark/ui/jobs/JobPage.scala,SPARK-31534,2020-04-23 16:53:00
core/src/main/resources/org/apache/spark/ui/static/spark-dag-viz.js,SPARK-31534,2020-04-23 16:53:00
sql/core/src/test/resources/sql-tests/inputs/cte-nested.sql,SPARK-31535,2020-04-23 18:40:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/analysis/CTESubstitution.scala,SPARK-31535,2020-04-23 18:40:00
sql/core/src/test/resources/sql-tests/results/cte-nested.sql.out,SPARK-31535,2020-04-23 18:40:00
sql/core/src/test/resources/sql-tests/results/cte-nonlegacy.sql.out,SPARK-31535,2020-04-23 18:40:00
sql/core/src/test/resources/sql-tests/results/cte-legacy.sql.out,SPARK-31535,2020-04-23 18:40:00
python/pyspark/tests/test_rdd.py,SPARK-31549,2020-04-24 03:22:00
python/pyspark/rdd.py,SPARK-31549,2020-04-24 03:22:00
core/src/main/scala/org/apache/spark/api/python/PythonRDD.scala,SPARK-31549,2020-04-24 03:22:00
sql/core/src/test/scala/org/apache/spark/sql/api/python/PythonSQLUtilsSuite.scala,SPARK-31550,2020-04-24 05:28:00
sql/gen-sql-config-docs.py,SPARK-31550,2020-04-24 05:28:00
sql/core/src/main/scala/org/apache/spark/sql/api/python/PythonSQLUtils.scala,SPARK-31550,2020-04-24 05:28:00
sql/create-docs.sh,SPARK-31550,2020-04-24 05:28:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/ScalaReflection.scala,SPARK-31552,2020-04-24 08:51:00
sql/core/src/test/scala/org/apache/spark/sql/ColumnExpressionSuite.scala,SPARK-31553,2020-04-24 11:34:00
resource-managers/yarn/src/main/scala/org/apache/spark/deploy/yarn/ApplicationMaster.scala,SPARK-31559,2020-04-25 01:16:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/expressions/predicates.scala,SPARK-31563,2020-04-25 09:59:00
sql/core/src/test/scala/org/apache/spark/sql/execution/ui/AllExecutionsPageSuite.scala,SPARK-31564,2020-04-25 11:56:00
sql/hive/src/test/scala/org/apache/spark/sql/hive/orc/HiveOrcSourceSuite.scala,SPARK-31580,2020-04-27 16:12:00
resource-managers/kubernetes/core/src/test/scala/org/apache/spark/deploy/k8s/features/BasicDriverFeatureStepSuite.scala,SPARK-31601,2020-04-29 06:24:00
resource-managers/kubernetes/core/src/main/scala/org/apache/spark/deploy/k8s/features/BasicDriverFeatureStep.scala,SPARK-31601,2020-04-29 06:24:00
sql/core/src/main/scala/org/apache/spark/sql/execution/aggregate/BaseAggregateExec.scala,SPARK-31620,2020-05-01 06:31:00
core/src/main/scala/org/apache/spark/deploy/master/DriverInfo.scala,SPARK-31621,2020-05-01 11:03:00
core/src/test/scala/org/apache/spark/deploy/security/HadoopDelegationTokenManagerSuite.scala,SPARK-31631,2020-05-03 16:04:00
core/src/main/scala/org/apache/spark/status/AppStatusStore.scala,SPARK-31632,2020-05-03 21:50:00
core/src/main/scala/org/apache/spark/BarrierCoordinator.scala,SPARK-31651,2020-05-06 09:34:00
core/src/test/scala/org/apache/spark/scheduler/BarrierTaskContextSuite.scala,SPARK-31651,2020-05-06 09:34:00
mllib/src/test/scala/org/apache/spark/ml/feature/HashingTFSuite.scala,SPARK-31668,2020-05-09 01:50:00
mllib/src/main/scala/org/apache/spark/ml/feature/HashingTF.scala,SPARK-31668,2020-05-09 01:50:00
sql/catalyst/src/test/scala/org/apache/spark/sql/RandomDataGenerator.scala,SPARK-31669,2020-05-09 09:14:00
mllib/src/main/scala/org/apache/spark/ml/feature/QuantileDiscretizer.scala,SPARK-31676,2020-05-11 09:22:00
mllib/src/test/scala/org/apache/spark/ml/feature/QuantileDiscretizerSuite.scala,SPARK-31676,2020-05-11 09:22:00
python/pyspark/ml/tests/test_training_summary.py,SPARK-31681,2020-05-11 22:09:00
sql/core/src/test/scala/org/apache/spark/sql/execution/vectorized/ColumnarBatchSuite.scala,SPARK-31703,2020-05-13 13:04:00
sql/core/src/main/java/org/apache/spark/sql/execution/vectorized/OffHeapColumnVector.java,SPARK-31703,2020-05-13 13:04:00
sql/core/src/main/java/org/apache/spark/sql/execution/vectorized/WritableColumnVector.java,SPARK-31703,2020-05-13 13:04:00
sql/core/src/main/java/org/apache/spark/sql/execution/vectorized/OnHeapColumnVector.java,SPARK-31703,2020-05-13 13:04:00
sql/core/src/main/java/org/apache/spark/sql/execution/datasources/parquet/VectorizedPlainValuesReader.java,SPARK-31703,2020-05-13 13:04:00
sql/core/src/main/scala/org/apache/spark/sql/execution/streaming/StreamExecution.scala,SPARK-31706,2020-05-13 17:19:00
sql/core/src/main/scala/org/apache/spark/sql/execution/streaming/console.scala,SPARK-31706,2020-05-13 17:19:00
external/kafka-0-10-sql/src/main/scala/org/apache/spark/sql/kafka010/KafkaSourceProvider.scala,SPARK-31706,2020-05-13 17:19:00
dev/test-dependencies.sh,SPARK-31713,2020-05-14 21:44:00
sql/hive-thriftserver/src/test/scala/org/apache/spark/sql/hive/thriftserver/SparkSQLEnvSuite.scala,SPARK-31715,2020-05-15 03:44:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/expressions/ArithmeticExpressionSuite.scala,SPARK-31761,2020-05-19 12:42:00
sql/core/src/test/resources/sql-functions/sql-expression-schema.md,SPARK-31761,2020-05-19 12:42:00
core/src/test/scala/org/apache/spark/util/JsonProtocolSuite.scala,SPARK-31764,2020-05-19 21:11:00
core/src/test/scala/org/apache/spark/scheduler/EventLoggingListenerSuite.scala,SPARK-31764,2020-05-19 21:11:00
core/src/main/scala/org/apache/spark/util/JsonProtocol.scala,SPARK-31764,2020-05-19 21:11:00
resource-managers/kubernetes/integration-tests/pom.xml,SPARK-31786,2020-05-21 15:19:00
resource-managers/kubernetes/core/pom.xml,SPARK-31786,2020-05-21 15:19:00
python/pyspark/context.py,SPARK-31788,2020-05-21 20:08:00
python/pyspark/streaming/context.py,SPARK-31788,2020-05-21 20:08:00
sql/core/src/test/resources/sql-tests/results/udf/udf-group-by.sql.out,SPARK-31808,2020-05-25 03:55:00
sql/core/src/test/resources/sql-tests/results/struct.sql.out,SPARK-31808,2020-05-25 03:55:00
sql/core/src/test/resources/sql-tests/results/group-by.sql.out,SPARK-31808,2020-05-25 03:55:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/expressions/complexTypeCreator.scala,SPARK-31808,2020-05-25 03:55:00
sql/core/src/main/scala/org/apache/spark/sql/functions.scala,SPARK-31808,2020-05-25 03:55:00
sql/hive-thriftserver/src/test/scala/org/apache/spark/sql/hive/thriftserver/SharedThriftServer.scala,SPARK-31833,2020-05-27 06:55:00
sql/hive-thriftserver/v2.3/src/main/java/org/apache/hive/service/cli/thrift/ThriftBinaryCLIService.java,SPARK-31833,2020-05-27 06:55:00
sql/hive-thriftserver/v1.2/src/main/java/org/apache/hive/service/cli/thrift/ThriftHttpCLIService.java,SPARK-31833,2020-05-27 06:55:00
sql/hive-thriftserver/v1.2/src/main/java/org/apache/hive/service/cli/thrift/ThriftBinaryCLIService.java,SPARK-31833,2020-05-27 06:55:00
sql/hive-thriftserver/v2.3/src/main/java/org/apache/hive/service/cli/thrift/ThriftHttpCLIService.java,SPARK-31833,2020-05-27 06:55:00
sql/core/src/test/scala/org/apache/spark/sql/DatasetSuite.scala,SPARK-31854,2020-05-28 08:39:00
sql/core/src/main/scala/org/apache/spark/sql/execution/objects.scala,SPARK-31854,2020-05-28 08:39:00
sql/hive-thriftserver/v1.2/src/main/java/org/apache/hive/service/cli/operation/Operation.java,SPARK-31859,2020-05-28 18:48:00
sql/hive-thriftserver/src/main/scala/org/apache/spark/sql/hive/thriftserver/server/SparkSQLOperationManager.scala,SPARK-31859,2020-05-28 18:48:00
sql/hive-thriftserver/v2.3/src/main/java/org/apache/hive/service/cli/operation/Operation.java,SPARK-31859,2020-05-28 18:48:00
sql/hive-thriftserver/src/main/scala/org/apache/spark/sql/hive/thriftserver/SparkGetTablesOperation.scala,SPARK-31859,2020-05-28 18:48:00
sql/hive-thriftserver/src/main/scala/org/apache/spark/sql/hive/thriftserver/SparkGetTableTypesOperation.scala,SPARK-31859,2020-05-28 18:48:00
sql/hive-thriftserver/src/main/scala/org/apache/spark/sql/hive/thriftserver/SparkGetSchemasOperation.scala,SPARK-31859,2020-05-28 18:48:00
sql/hive-thriftserver/src/main/scala/org/apache/spark/sql/hive/thriftserver/SparkGetFunctionsOperation.scala,SPARK-31859,2020-05-28 18:48:00
sql/hive-thriftserver/src/main/scala/org/apache/spark/sql/hive/thriftserver/SparkGetColumnsOperation.scala,SPARK-31859,2020-05-28 18:48:00
sql/hive-thriftserver/src/main/scala/org/apache/spark/sql/hive/thriftserver/SparkGetCatalogsOperation.scala,SPARK-31859,2020-05-28 18:48:00
sql/hive-thriftserver/src/main/scala/org/apache/spark/sql/hive/thriftserver/SparkGetTypeInfoOperation.scala,SPARK-31859,2020-05-28 18:48:00
core/src/test/scala/org/apache/spark/ui/RealBrowserUISeleniumSuite.scala,SPARK-31882,2020-06-01 04:12:00
core/src/main/resources/org/apache/spark/ui/static/webui.js,SPARK-31882,2020-06-01 04:12:00
sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetTest.scala,SPARK-31885,2020-06-01 10:45:00
python/pyspark/sql/dataframe.py,SPARK-31895,2020-06-03 01:01:00
sql/hive/src/main/scala/org/apache/spark/sql/hive/client/HiveShim.scala,SPARK-31904,2020-06-04 07:27:00
python/pyspark/sql/tests/test_pandas_cogrouped_map.py,SPARK-31915,2020-06-05 17:11:00
sql/core/src/main/scala/org/apache/spark/sql/RelationalGroupedDataset.scala,SPARK-31915,2020-06-05 17:11:00
sql/catalyst/src/test/scala/org/apache/spark/sql/catalyst/util/StringUtilsSuite.scala,SPARK-31916,2020-06-05 17:55:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/util/StringUtils.scala,SPARK-31916,2020-06-05 17:55:00
R/pkg/tests/fulltests/test_mllib_regression.R,SPARK-31918,2020-06-06 02:58:00
R/pkg/tests/fulltests/test_mllib_classification.R,SPARK-31918,2020-06-06 02:58:00
R/pkg/tests/fulltests/test_context.R,SPARK-31918,2020-06-06 02:58:00
R/pkg/tests/fulltests/test_mllib_clustering.R,SPARK-31918,2020-06-06 02:58:00
core/src/main/scala/org/apache/spark/deploy/master/Master.scala,SPARK-31921,2020-06-06 14:24:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/csv/CSVDataSourceV2.scala,SPARK-31935,2020-06-08 23:16:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/orc/OrcDataSourceV2.scala,SPARK-31935,2020-06-08 23:16:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/FileDataSourceV2.scala,SPARK-31935,2020-06-08 23:16:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/InsertIntoHadoopFsRelationCommand.scala,SPARK-31935,2020-06-08 23:16:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/parquet/ParquetUtils.scala,SPARK-31935,2020-06-08 23:16:00
external/avro/src/main/scala/org/apache/spark/sql/v2/avro/AvroDataSourceV2.scala,SPARK-31935,2020-06-08 23:16:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/parquet/ParquetDataSourceV2.scala,SPARK-31935,2020-06-08 23:16:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/text/TextDataSourceV2.scala,SPARK-31935,2020-06-08 23:16:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/DataSource.scala,SPARK-31935,2020-06-08 23:16:00
sql/hive/src/main/scala/org/apache/spark/sql/hive/orc/OrcFileFormat.scala,SPARK-31935,2020-06-08 23:16:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/orc/OrcUtils.scala,SPARK-31935,2020-06-08 23:16:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/SchemaMergeUtils.scala,SPARK-31935,2020-06-08 23:16:00
sql/core/src/main/scala/org/apache/spark/sql/execution/datasources/v2/json/JsonDataSourceV2.scala,SPARK-31935,2020-06-08 23:16:00
sql/core/src/test/scala/org/apache/spark/sql/execution/UnsafeKVExternalSorterSuite.scala,SPARK-31952,2020-06-10 08:34:00
sql/core/src/main/java/org/apache/spark/sql/execution/UnsafeKVExternalSorter.java,SPARK-31952,2020-06-10 08:34:00
core/src/main/java/org/apache/spark/util/collection/unsafe/sort/UnsafeExternalSorter.java,SPARK-31952,2020-06-10 08:34:00
sql/core/src/test/scala/org/apache/spark/sql/DataFrameSelfJoinSuite.scala,SPARK-31956,2020-06-10 13:51:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/optimizer/NormalizeFloatingNumbers.scala,SPARK-31958,2020-06-10 15:18:00
python/pyspark/sql/tests/test_udf.py,SPARK-31965,2020-06-11 03:08:00
python/pyspark/sql/udf.py,SPARK-31965,2020-06-11 03:08:00
sql/core/src/main/scala/org/apache/spark/sql/streaming/ui/StreamingQueryPage.scala,SPARK-31983,2020-06-13 14:46:00
resource-managers/kubernetes/docker/src/main/dockerfiles/spark/Dockerfile,SPARK-31994,2020-06-15 10:04:00
core/src/main/scala/org/apache/spark/scheduler/DAGScheduler.scala,SPARK-32003,2020-06-16 15:56:00
sql/core/src/test/scala/org/apache/spark/sql/UnsafeRowSuite.scala,SPARK-32018,2020-06-17 23:59:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/expressions/aggregate/Sum.scala,SPARK-32018,2020-06-17 23:59:00
core/src/test/scala/org/apache/spark/deploy/history/HistoryServerDiskManagerSuite.scala,SPARK-32024,2020-06-18 13:54:00
core/src/main/scala/org/apache/spark/deploy/history/HistoryServerDiskManager.scala,SPARK-32024,2020-06-18 13:54:00
core/src/main/resources/org/apache/spark/ui/static/historypage.js,SPARK-32028,2020-06-19 04:54:00
core/src/main/resources/org/apache/spark/ui/static/historypage-template.html,SPARK-32028,2020-06-19 04:54:00
sql/hive-thriftserver/v2.3/src/main/java/org/apache/hive/service/cli/session/SessionManager.java,SPARK-32034,2020-06-19 08:45:00
sql/hive-thriftserver/v1.2/src/main/java/org/apache/hive/service/cli/session/SessionManager.java,SPARK-32034,2020-06-19 08:45:00
external/kinesis-asl/src/main/java/org/apache/spark/examples/streaming/JavaKinesisWordCountASL.java,SPARK-32035,2020-06-19 10:13:00
docs/cloud-integration.md,SPARK-32035,2020-06-19 10:13:00
sql/core/src/main/scala/org/apache/spark/sql/execution/aggregate/AggUtils.scala,SPARK-32038,2020-06-19 23:44:00
sql/hive-thriftserver/src/main/scala/org/apache/spark/sql/hive/thriftserver/SparkOperation.scala,SPARK-32057,2020-06-22 21:00:00
sql/hive-thriftserver/src/test/scala/org/apache/spark/sql/hive/thriftserver/SparkExecuteStatementOperationSuite.scala,SPARK-32057,2020-06-22 21:00:00
core/src/main/resources/org/apache/spark/ui/static/utils.js,SPARK-32068,2020-06-23 05:56:00
sql/catalyst/src/main/java/org/apache/spark/sql/connector/read/SupportsReportStatistics.java,SPARK-32095,2020-06-24 19:31:00
sql/catalyst/src/main/scala/org/apache/spark/sql/catalyst/util/HyperLogLogPlusPlusHelper.scala,SPARK-32110,2020-06-26 20:02:00
