File,LinesCount,LinesAvgLength,LineCodeProportion,LineBlankProportion,TypesCount,ClassProportion,TraitProportion,MaxChildren,MethodCount,PrivateMethodProportion,ProtectedMethodProportion,MethodOverrideProportion,FinalMethodProportion,VarLocalCount,VarFieldCount,MagicNumbersCount
mllib/src/test/scala/org/apache/spark/ml/feature/BucketedRandomProjectionLSHSuite.scala,238,32,0.7773109243697479,0.15966386554621848,1,1.0,0.0,1,2,0.0,0.0,0.5,0.0,0,1,18
mllib/src/test/scala/org/apache/spark/ml/feature/BucketizerSuite.scala,477,40,0.8259958071278826,0.14255765199161424,2,0.5,0.0,1,4,0.0,0.0,0.0,0.0,2,0,5
mllib/src/test/scala/org/apache/spark/ml/feature/ChiSqSelectorSuite.scala,201,34,0.4975124378109453,0.09950248756218906,2,0.5,0.0,1,3,0.3333333333333333,0.0,0.3333333333333333,0.0,0,1,5
mllib/src/test/scala/org/apache/spark/ml/feature/CountVectorizerSuite.scala,308,35,0.8344155844155844,0.11688311688311688,1,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0,0,33
mllib/src/test/scala/org/apache/spark/ml/feature/DCTSuite.scala,98,32,0.6530612244897959,0.19387755102040816,2,1.0,0.0,1,3,0.3333333333333333,0.0,0.0,0.0,0,0,0
mllib/src/test/scala/org/apache/spark/ml/feature/FeatureHasherSuite.scala,224,34,0.78125,0.15178571428571427,2,0.5,0.0,1,6,0.0,0.0,0.0,0.0,0,0,2
mllib/src/test/scala/org/apache/spark/ml/feature/HashingTFSuite.scala,125,34,0.736,0.144,2,0.5,0.0,1,3,0.0,0.0,0.0,0.0,0,0,2
mllib/src/test/scala/org/apache/spark/ml/feature/IDFSuite.scala,127,34,0.7401574803149606,0.14173228346456693,1,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0,0,5
mllib/src/test/scala/org/apache/spark/ml/feature/ImputerSuite.scala,497,36,0.8631790744466801,0.1006036217303823,2,0.5,0.0,1,2,0.0,0.0,0.0,0.0,0,0,0
mllib/src/test/scala/org/apache/spark/ml/feature/InteractionSuite.scala,172,41,0.8372093023255814,0.0755813953488372,1,1.0,0.0,1,1,0.0,0.0,0.0,0.0,2,0,24
mllib/src/test/scala/org/apache/spark/ml/feature/LSHTest.scala,167,41,0.5269461077844312,0.11976047904191617,1,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0
mllib/src/test/scala/org/apache/spark/ml/feature/MinHashLSHSuite.scala,193,33,0.7616580310880829,0.16062176165803108,1,1.0,0.0,1,2,0.0,0.0,0.5,0.0,0,1,16
mllib/src/test/scala/org/apache/spark/ml/feature/NGramSuite.scala,90,30,0.7111111111111111,0.12222222222222222,2,1.0,0.0,1,3,0.0,0.0,0.0,0.0,0,0,4
mllib/src/test/scala/org/apache/spark/ml/feature/NormalizerSuite.scala,122,36,0.7131147540983607,0.16393442622950818,1,1.0,0.0,1,3,0.0,0.0,0.3333333333333333,0.0,0,3,10
mllib/src/test/scala/org/apache/spark/ml/feature/PolynomialExpansionSuite.scala,144,35,0.7291666666666666,0.16666666666666666,1,1.0,0.0,1,2,0.0,0.0,0.0,0.0,0,0,21
mllib/src/test/scala/org/apache/spark/ml/feature/RFormulaParserSuite.scala,201,33,0.835820895522388,0.08955223880597014,1,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0,0,0
mllib/src/test/scala/org/apache/spark/ml/feature/RFormulaSuite.scala,630,41,0.8158730158730159,0.10476190476190476,1,1.0,0.0,1,3,0.0,0.0,0.0,0.0,0,1,25
mllib/src/test/scala/org/apache/spark/ml/feature/RobustScalerSuite.scala,277,30,0.6787003610108303,0.1407942238267148,1,1.0,0.0,1,2,0.5,0.0,0.5,0.0,0,8,10
mllib/src/test/scala/org/apache/spark/ml/feature/StandardScalerSuite.scala,153,34,0.7647058823529411,0.13725490196078433,1,1.0,0.0,1,2,0.5,0.0,0.5,0.0,0,4,2
mllib/src/test/scala/org/apache/spark/ml/feature/TokenizerSuite.scala,109,31,0.7247706422018348,0.13761467889908258,3,1.0,0.0,2,3,0.0,0.0,0.0,0.0,0,0,1
mllib/src/test/scala/org/apache/spark/ml/feature/VectorAssemblerSuite.scala,275,44,0.8290909090909091,0.11636363636363636,1,1.0,0.0,1,4,0.0,0.0,0.25,0.0,0,1,17
mllib/src/test/scala/org/apache/spark/ml/feature/VectorIndexerSuite.scala,343,42,0.8746355685131195,0.08163265306122448,3,0.6666666666666666,0.0,1,7,0.14285714285714285,0.0,0.14285714285714285,0.0,0,8,20
mllib/src/test/scala/org/apache/spark/ml/feature/VectorSlicerSuite.scala,120,37,0.725,0.15,1,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0,0,5
mllib/src/test/scala/org/apache/spark/ml/fpm/FPGrowthSuite.scala,169,39,0.7692307692307693,0.11834319526627218,2,0.5,0.0,1,3,0.0,0.0,0.3333333333333333,0.0,0,1,0
mllib/src/test/scala/org/apache/spark/ml/fpm/PrefixSpanSuite.scala,147,30,0.6326530612244898,0.10204081632653061,1,1.0,0.0,1,2,0.5,0.0,0.5,0.0,0,0,19
mllib/src/test/scala/org/apache/spark/ml/optim/IterativelyReweightedLeastSquaresSuite.scala,200,34,0.6,0.135,2,0.5,0.0,1,4,0.0,0.0,0.25,0.0,0,5,3
mllib/src/test/scala/org/apache/spark/ml/optim/WeightedLeastSquaresSuite.scala,542,38,0.5701107011070111,0.0940959409594096,1,1.0,0.0,1,1,0.0,0.0,1.0,0.0,0,10,1
mllib/src/test/scala/org/apache/spark/ml/optim/aggregator/DifferentiableLossAggregatorSuite.scala,197,37,0.7817258883248731,0.1319796954314721,3,0.6666666666666666,0.0,1,4,0.25,0.0,0.25,0.0,0,0,0
mllib/src/test/scala/org/apache/spark/ml/optim/aggregator/HingeAggregatorSuite.scala,163,39,0.7914110429447853,0.1165644171779141,1,1.0,0.0,1,2,0.5,0.0,0.5,0.0,0,4,0
mllib/src/test/scala/org/apache/spark/ml/optim/aggregator/HuberAggregatorSuite.scala,170,41,0.8117647058823529,0.1,1,1.0,0.0,1,3,0.3333333333333333,0.0,0.3333333333333333,0.0,0,3,3
mllib/src/test/scala/org/apache/spark/ml/optim/aggregator/LeastSquaresAggregatorSuite.scala,160,40,0.775,0.1125,1,1.0,0.0,1,2,0.5,0.0,0.5,0.0,0,3,0
mllib/src/test/scala/org/apache/spark/ml/optim/aggregator/LogisticAggregatorSuite.scala,280,42,0.8071428571428572,0.11785714285714285,1,1.0,0.0,1,3,0.3333333333333333,0.0,0.3333333333333333,0.0,0,4,1
mllib/src/test/scala/org/apache/spark/ml/optim/loss/RDDLossFunctionSuite.scala,83,39,0.6746987951807228,0.14457831325301204,1,1.0,0.0,1,1,0.0,0.0,1.0,0.0,0,1,0
mllib/src/test/scala/org/apache/spark/ml/param/ParamsSuite.scala,455,32,0.8175824175824176,0.12967032967032968,2,0.5,0.0,2,3,0.0,0.0,0.3333333333333333,0.0,0,0,10
mllib/src/test/scala/org/apache/spark/ml/param/TestParams.scala,38,38,0.3684210526315789,0.23684210526315788,1,1.0,0.0,1,5,0.0,0.0,0.2,0.0,0,0,0
mllib/src/test/scala/org/apache/spark/ml/param/shared/SharedParamsSuite.scala,36,35,0.3888888888888889,0.19444444444444445,2,1.0,0.0,1,1,0.0,0.0,1.0,0.0,0,0,0
mllib/src/test/scala/org/apache/spark/ml/recommendation/ALSSuite.scala,1239,36,0.841000807102502,0.08958837772397095,6,0.8333333333333334,0.0,3,23,0.2608695652173913,0.0,0.21739130434782608,0.0,0,4,97
mllib/src/test/scala/org/apache/spark/ml/regression/AFTSurvivalRegressionSuite.scala,446,36,0.5762331838565022,0.16143497757847533,2,0.5,0.0,1,4,0.0,0.0,0.25,0.0,1,3,12
mllib/src/test/scala/org/apache/spark/ml/regression/DecisionTreeRegressorSuite.scala,262,39,0.7900763358778626,0.14122137404580154,2,0.5,0.0,1,3,0.0,0.0,0.3333333333333333,0.0,0,2,14
mllib/src/test/scala/org/apache/spark/ml/regression/GBTRegressorSuite.scala,399,38,0.7919799498746867,0.12030075187969924,2,0.5,0.0,1,3,0.0,0.0,0.3333333333333333,0.0,0,5,40
mllib/src/test/scala/org/apache/spark/ml/regression/GeneralizedLinearRegressionSuite.scala,1753,39,0.6229321163719338,0.12093553907586994,2,0.5,0.0,1,4,0.0,0.0,0.25,0.0,0,24,19
mllib/src/test/scala/org/apache/spark/ml/regression/IsotonicRegressionSuite.scala,196,33,0.7142857142857143,0.18877551020408162,2,0.5,0.0,1,3,0.6666666666666666,0.0,0.0,0.0,0,0,34
mllib/src/test/scala/org/apache/spark/ml/regression/LinearRegressionSuite.scala,1314,39,0.619482496194825,0.1324200913242009,2,0.5,0.0,1,4,0.0,0.0,0.25,0.0,1,8,11
mllib/src/test/scala/org/apache/spark/ml/regression/RandomForestRegressorSuite.scala,249,37,0.7791164658634538,0.14056224899598393,2,0.5,0.0,1,4,0.0,0.0,0.25,0.0,0,2,16
mllib/src/test/scala/org/apache/spark/ml/source/libsvm/LibSVMRelationSuite.scala,194,34,0.7938144329896907,0.12886597938144329,1,1.0,0.0,1,2,0.0,0.0,1.0,0.0,0,1,7
mllib/src/test/scala/org/apache/spark/ml/stat/SummarizerSuite.scala,688,37,0.8241279069767442,0.1308139534883721,2,1.0,0.0,1,5,0.4,0.0,0.0,0.0,0,3,22
mllib/src/test/scala/org/apache/spark/ml/tree/impl/RandomForestSuite.scala,799,42,0.8473091364205256,0.12640801001251564,2,0.5,0.0,1,7,0.14285714285714285,0.0,0.0,0.0,0,0,88
mllib/src/test/scala/org/apache/spark/ml/tree/impl/TreeTests.scala,311,36,0.6302250803858521,0.07395498392282958,1,0.0,0.0,1,12,0.08333333333333333,0.0,0.0,0.0,0,0,5
mllib/src/test/scala/org/apache/spark/ml/tuning/CrossValidatorSuite.scala,487,36,0.8193018480492813,0.14989733059548255,5,0.8,0.0,1,7,0.0,0.0,1.0,0.0,0,1,20
mllib/src/test/scala/org/apache/spark/ml/tuning/ParamGridBuilderSuite.scala,62,32,0.6290322580645161,0.12903225806451613,1,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0,0,2
mllib/src/test/scala/org/apache/spark/ml/tuning/TrainValidationSplitSuite.scala,354,35,0.7994350282485876,0.15819209039548024,5,0.8,0.0,1,7,0.0,0.0,1.0,0.0,0,1,15
mllib/src/test/scala/org/apache/spark/ml/tuning/ValidatorParamsSuiteHelpers.scala,86,39,0.5813953488372093,0.12790697674418605,1,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0,0,0
mllib/src/test/scala/org/apache/spark/ml/util/DefaultReadWriteTest.scala,243,39,0.6995884773662552,0.13168724279835392,4,0.5,0.25,4,7,0.0,0.0,0.5714285714285714,0.0,0,0,3
mllib/src/test/scala/org/apache/spark/ml/util/MLTest.scala,235,35,0.8297872340425532,0.10638297872340426,1,0.0,1.0,1,16,0.0,0.0,0.25,0.0,0,2,0
mllib/src/test/scala/org/apache/spark/ml/util/MLTestingUtils.scala,287,40,0.7909407665505227,0.09059233449477352,1,0.0,0.0,5,12,0.0,0.0,0.0,0.0,0,0,15
mllib/src/test/scala/org/apache/spark/ml/util/PMMLUtils.scala,42,37,0.40476190476190477,0.07142857142857142,1,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0
mllib/src/test/scala/org/apache/spark/ml/util/StopwatchSuite.scala,126,30,0.753968253968254,0.10317460317460317,2,0.5,0.0,2,3,0.6666666666666666,0.0,0.0,0.0,0,0,3
mllib/src/test/scala/org/apache/spark/ml/util/TempDirectory.scala,50,29,0.44,0.18,1,0.0,1.0,1,3,0.0,0.3333333333333333,0.6666666666666666,0.0,0,1,0
mllib/src/test/scala/org/apache/spark/mllib/classification/LogisticRegressionSuite.scala,935,36,0.5336898395721925,0.18502673796791444,4,0.75,0.0,2,7,0.2857142857142857,0.0,0.14285714285714285,0.0,3,1,21
mllib/src/test/scala/org/apache/spark/mllib/classification/NaiveBayesSuite.scala,363,37,0.8071625344352618,0.12947658402203857,3,0.6666666666666666,0.0,2,8,0.375,0.0,0.0,0.0,1,0,5
mllib/src/test/scala/org/apache/spark/mllib/classification/SVMSuite.scala,244,32,0.7172131147540983,0.22131147540983606,3,0.6666666666666666,0.0,2,3,0.0,0.0,0.0,0.0,0,1,11
mllib/src/test/scala/org/apache/spark/mllib/classification/StreamingLogisticRegressionSuite.scala,181,34,0.7348066298342542,0.18232044198895028,1,1.0,0.0,1,1,0.0,0.0,1.0,0.0,0,0,6
mllib/src/test/scala/org/apache/spark/mllib/clustering/KMeansSuite.scala,375,34,0.7733333333333333,0.18666666666666668,4,0.75,0.0,3,3,0.0,0.0,0.3333333333333333,0.0,0,5,32
mllib/src/test/scala/org/apache/spark/mllib/clustering/LDASuite.scala,634,37,0.7192429022082019,0.12145110410094637,2,0.5,0.0,1,11,0.0,0.0,0.0,0.0,1,0,67
mllib/src/test/scala/org/apache/spark/mllib/clustering/StreamingKMeansSuite.scala,171,33,0.7777777777777778,0.13450292397660818,1,1.0,0.0,1,2,0.0,0.0,0.5,0.0,0,0,3
mllib/src/test/scala/org/apache/spark/mllib/evaluation/BinaryClassificationMetricsSuite.scala,199,40,0.8040201005025126,0.12060301507537688,1,1.0,0.0,1,3,1.0,0.0,0.0,0.0,0,0,4
mllib/src/test/scala/org/apache/spark/mllib/feature/ChiSqSelectorSuite.scala,194,37,0.5773195876288659,0.0979381443298969,2,0.5,0.0,2,2,0.0,0.0,0.0,0.0,0,0,6
mllib/src/test/scala/org/apache/spark/mllib/feature/StandardScalerSuite.scala,373,44,0.7533512064343163,0.2064343163538874,1,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0,0,34
mllib/src/test/scala/org/apache/spark/mllib/fpm/PrefixSpanSuite.scala,463,33,0.6285097192224622,0.08639308855291576,1,1.0,0.0,1,3,1.0,0.0,0.0,0.0,0,0,220
mllib/src/test/scala/org/apache/spark/mllib/linalg/MatricesSuite.scala,661,33,0.8169440242057489,0.16036308623298035,1,1.0,0.0,1,9,0.0,0.0,0.0,0.0,0,1,97
mllib/src/test/scala/org/apache/spark/mllib/linalg/UDTSerializationBenchmark.scala,73,32,0.5205479452054794,0.1506849315068493,1,0.0,0.0,1,1,0.0,0.0,1.0,0.0,4,0,0
mllib/src/test/scala/org/apache/spark/mllib/linalg/VectorsSuite.scala,605,33,0.8016528925619835,0.17355371900826447,1,1.0,0.0,1,7,0.0,0.0,0.0,0.0,0,0,62
mllib/src/test/scala/org/apache/spark/mllib/linalg/distributed/CoordinateMatrixSuite.scala,116,27,0.75,0.1206896551724138,1,1.0,0.0,1,1,0.0,0.0,1.0,0.0,0,1,1
mllib/src/test/scala/org/apache/spark/mllib/linalg/distributed/IndexedRowMatrixSuite.scala,249,31,0.7831325301204819,0.1566265060240964,1,1.0,0.0,1,2,0.0,0.0,0.5,0.0,0,1,13
mllib/src/test/scala/org/apache/spark/mllib/linalg/distributed/RowMatrixSuite.scala,359,34,0.8328690807799443,0.12534818941504178,2,1.0,0.0,2,5,0.0,0.0,0.4,0.0,0,3,19
mllib/src/test/scala/org/apache/spark/mllib/optimization/GradientDescentSuite.scala,204,32,0.7450980392156863,0.18137254901960784,3,0.6666666666666666,0.0,2,2,0.0,0.0,0.0,0.0,0,0,5
mllib/src/test/scala/org/apache/spark/mllib/optimization/NNLSSuite.scala,106,36,0.6886792452830188,0.16981132075471697,1,1.0,0.0,1,2,0.0,0.0,0.0,0.0,0,1,3
mllib/src/test/scala/org/apache/spark/mllib/random/RandomDataGeneratorSuite.scala,153,37,0.7581699346405228,0.1437908496732026,1,1.0,0.0,1,2,0.0,0.0,0.0,0.0,0,0,3
mllib/src/test/scala/org/apache/spark/mllib/random/RandomRDDsSuite.scala,201,38,0.7263681592039801,0.18407960199004975,2,1.0,0.0,1,5,0.0,0.0,0.6,0.0,0,1,7
mllib/src/test/scala/org/apache/spark/mllib/recommendation/MatrixFactorizationModelSuite.scala,115,34,0.7304347826086957,0.1391304347826087,1,1.0,0.0,1,2,0.0,0.0,0.5,0.0,0,2,4
mllib/src/test/scala/org/apache/spark/mllib/regression/IsotonicRegressionSuite.scala,273,34,0.706959706959707,0.2087912087912088,1,1.0,0.0,1,5,1.0,0.0,0.0,0.0,0,0,76
mllib/src/test/scala/org/apache/spark/mllib/regression/LassoSuite.scala,158,36,0.7151898734177216,0.189873417721519,3,0.6666666666666666,0.0,2,1,0.0,0.0,0.0,0.0,0,0,6
mllib/src/test/scala/org/apache/spark/mllib/regression/LinearRegressionSuite.scala,166,38,0.7168674698795181,0.1927710843373494,3,0.6666666666666666,0.0,2,1,0.0,0.0,0.0,0.0,0,0,22
mllib/src/test/scala/org/apache/spark/mllib/regression/RidgeRegressionSuite.scala,111,37,0.6666666666666666,0.1981981981981982,3,0.6666666666666666,0.0,2,1,0.0,0.0,0.0,0.0,0,0,4
mllib/src/test/scala/org/apache/spark/mllib/regression/StreamingLinearRegressionSuite.scala,191,38,0.7801047120418848,0.14136125654450263,1,1.0,0.0,1,4,0.0,0.0,0.25,0.0,0,0,10
mllib/src/test/scala/org/apache/spark/mllib/stat/StreamingTestSuite.scala,244,31,0.7581967213114754,0.18032786885245902,1,1.0,0.0,1,2,0.5,0.0,0.5,0.0,0,0,8
mllib/src/test/scala/org/apache/spark/mllib/tree/DecisionTreeSuite.scala,642,36,0.8161993769470405,0.13862928348909656,2,0.5,0.0,2,15,0.2,0.0,0.0,0.0,0,0,42
mllib/src/test/scala/org/apache/spark/mllib/tree/EnsembleTestHelper.scala,107,33,0.7009345794392523,0.102803738317757,1,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,0,0
mllib/src/test/scala/org/apache/spark/mllib/tree/ImpuritySuite.scala,80,39,0.675,0.1125,1,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0,0,5
mllib/src/test/scala/org/apache/spark/mllib/tree/RandomForestSuite.scala,160,40,0.7375,0.15625,1,1.0,0.0,1,2,0.0,0.0,0.0,0.0,0,0,20
mllib/src/test/scala/org/apache/spark/mllib/util/LocalClusterSparkContext.scala,46,33,0.5434782608695652,0.13043478260869565,1,0.0,1.0,1,2,0.0,0.0,1.0,0.0,0,1,0
mllib/src/test/scala/org/apache/spark/mllib/util/MLlibTestSparkContext.scala,69,32,0.5652173913043478,0.13043478260869565,2,0.0,0.5,1,3,0.0,0.0,1.0,0.0,0,3,0
mllib/src/test/scala/org/apache/spark/mllib/util/TestingUtils.scala,238,34,0.5588235294117647,0.14705882352941177,7,0.8571428571428571,0.0,0,23,0.08695652173913043,0.0,0.13043478260869565,0.0,0,0,0
repl/src/test/scala/org/apache/spark/repl/ExecutorClassLoaderSuite.scala,359,38,0.8328690807799443,0.12534818941504178,1,1.0,0.0,1,5,0.0,0.0,0.8,0.0,0,5,1
repl/src/test/scala/org/apache/spark/repl/ReplSuite.scala,412,38,0.8543689320388349,0.10922330097087378,2,1.0,0.0,1,6,0.0,0.0,0.3333333333333333,0.0,0,1,0
repl/src/test/scala/org/apache/spark/repl/SingletonReplSuite.scala,470,37,0.8595744680851064,0.09787234042553192,1,1.0,0.0,1,6,0.16666666666666666,0.0,0.3333333333333333,0.0,0,1,0
resource-managers/kubernetes/core/src/test/scala/org/apache/spark/deploy/k8s/KubernetesTestConf.scala,139,40,0.7338129496402878,0.1366906474820144,1,0.0,0.0,0,5,0.4,0.0,0.0,0.0,0,0,0
resource-managers/kubernetes/core/src/test/scala/org/apache/spark/deploy/k8s/PodBuilderSuite.scala,176,40,0.8352272727272727,0.07954545454545454,1,1.0,0.0,1,5,0.6,0.4,0.0,0.0,0,0,1
resource-managers/kubernetes/core/src/test/scala/org/apache/spark/deploy/k8s/features/BasicDriverFeatureStepSuite.scala,223,44,0.8251121076233184,0.10762331838565023,1,1.0,0.0,1,2,0.5,0.0,0.0,0.0,0,0,2
resource-managers/kubernetes/core/src/test/scala/org/apache/spark/deploy/k8s/features/BasicExecutorFeatureStepSuite.scala,279,41,0.8028673835125448,0.14336917562724014,1,1.0,0.0,1,4,1.0,0.0,0.0,0.0,0,1,1
resource-managers/kubernetes/core/src/test/scala/org/apache/spark/deploy/k8s/features/DriverCommandFeatureStepSuite.scala,93,34,0.7096774193548387,0.12903225806451613,1,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0,0,0
resource-managers/kubernetes/core/src/test/scala/org/apache/spark/deploy/k8s/features/DriverKubernetesCredentialsFeatureStepSuite.scala,134,49,0.8134328358208955,0.07462686567164178,1,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0,0,0
resource-managers/kubernetes/core/src/test/scala/org/apache/spark/deploy/k8s/features/DriverServiceFeatureStepSuite.scala,188,41,0.8297872340425532,0.09042553191489362,1,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0,0,8
resource-managers/kubernetes/core/src/test/scala/org/apache/spark/deploy/k8s/features/KubernetesFeaturesTestUtils.scala,72,36,0.6527777777777778,0.1388888888888889,2,0.5,0.0,0,4,0.0,0.0,0.0,0.0,0,0,0
resource-managers/kubernetes/core/src/test/scala/org/apache/spark/deploy/k8s/submit/ClientSuite.scala,186,35,0.8064516129032258,0.11290322580645161,1,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0,9,0
resource-managers/kubernetes/core/src/test/scala/org/apache/spark/deploy/k8s/submit/KubernetesDriverBuilderSuite.scala,36,39,0.4166666666666667,0.16666666666666666,1,1.0,0.0,1,2,0.0,1.0,1.0,0.0,0,0,0
resource-managers/kubernetes/core/src/test/scala/org/apache/spark/scheduler/cluster/k8s/DeterministicExecutorPodsSnapshotsStore.scala,60,34,0.5833333333333334,0.16666666666666666,1,1.0,0.0,1,6,0.0,0.0,0.8333333333333334,0.0,0,1,0
resource-managers/kubernetes/core/src/test/scala/org/apache/spark/scheduler/cluster/k8s/ExecutorLifecycleTestUtils.scala,123,31,0.7804878048780488,0.0975609756097561,1,0.0,0.0,0,8,0.0,0.0,0.0,0.0,0,0,0
resource-managers/kubernetes/core/src/test/scala/org/apache/spark/scheduler/cluster/k8s/ExecutorPodsAllocatorSuite.scala,210,41,0.7952380952380952,0.13333333333333333,1,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0,8,9
resource-managers/kubernetes/core/src/test/scala/org/apache/spark/scheduler/cluster/k8s/ExecutorPodsLifecycleManagerSuite.scala,133,43,0.7744360902255639,0.11278195488721804,1,1.0,0.0,1,2,1.0,0.0,0.0,0.0,0,6,0
resource-managers/kubernetes/core/src/test/scala/org/apache/spark/scheduler/cluster/k8s/ExecutorPodsSnapshotsStoreSuite.scala,137,38,0.7591240875912408,0.13138686131386862,1,1.0,0.0,1,2,1.0,0.0,0.0,0.0,0,2,13
resource-managers/kubernetes/core/src/test/scala/org/apache/spark/scheduler/cluster/k8s/KubernetesExecutorBuilderSuite.scala,38,40,0.4473684210526316,0.15789473684210525,1,1.0,0.0,1,2,0.0,1.0,1.0,0.0,0,0,0
resource-managers/kubernetes/integration-tests/src/test/scala/org/apache/spark/deploy/k8s/integrationtest/DepsTestsSuite.scala,232,31,0.8491379310344828,0.08620689655172414,2,0.0,0.5,0,6,1.0,0.0,0.0,0.0,0,0,4
resource-managers/kubernetes/integration-tests/src/test/scala/org/apache/spark/deploy/k8s/integrationtest/KubernetesSuite.scala,430,38,0.8651162790697674,0.09302325581395349,2,0.5,0.0,1,21,0.09523809523809523,0.7142857142857143,0.19047619047619047,0.0,0,10,0
resource-managers/kubernetes/integration-tests/src/test/scala/org/apache/spark/deploy/k8s/integrationtest/KubernetesTestComponents.scala,136,35,0.7426470588235294,0.14705882352941177,4,0.75,0.0,1,10,0.0,0.0,0.1,0.0,0,0,0
resource-managers/kubernetes/integration-tests/src/test/scala/org/apache/spark/deploy/k8s/integrationtest/PVTestsSuite.scala,167,34,0.8143712574850299,0.09580838323353294,2,0.0,0.5,0,3,1.0,0.0,0.0,0.0,0,0,1
resource-managers/kubernetes/integration-tests/src/test/scala/org/apache/spark/deploy/k8s/integrationtest/ProcessUtils.scala,52,37,0.5769230769230769,0.07692307692307693,1,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0,0,0
resource-managers/kubernetes/integration-tests/src/test/scala/org/apache/spark/deploy/k8s/integrationtest/SecretsTestsSuite.scala,128,38,0.7890625,0.09375,2,0.0,0.5,0,3,1.0,0.0,0.0,0.0,0,0,0
resource-managers/kubernetes/integration-tests/src/test/scala/org/apache/spark/deploy/k8s/integrationtest/Utils.scala,141,30,0.7801418439716312,0.11347517730496454,2,0.5,0.0,1,11,0.0,0.0,0.2727272727272727,0.0,0,0,0
resource-managers/kubernetes/integration-tests/src/test/scala/org/apache/spark/deploy/k8s/integrationtest/backend/IntegrationTestBackend.scala,46,42,0.5652173913043478,0.10869565217391304,2,0.0,0.5,0,4,0.0,0.0,0.0,0.0,0,0,0
resource-managers/kubernetes/integration-tests/src/test/scala/org/apache/spark/deploy/k8s/integrationtest/backend/cloud/KubeConfigBackend.scala,71,41,0.647887323943662,0.14084507042253522,1,1.0,0.0,1,3,0.0,0.0,1.0,0.0,1,1,0
resource-managers/kubernetes/integration-tests/src/test/scala/org/apache/spark/deploy/k8s/integrationtest/backend/minikube/Minikube.scala,148,39,0.7905405405405406,0.10810810810810811,2,0.0,0.0,1,9,0.2222222222222222,0.0,0.0,0.0,0,0,0
resource-managers/mesos/src/test/scala/org/apache/spark/deploy/rest/mesos/MesosRestServerSuite.scala,85,39,0.6941176470588235,0.12941176470588237,3,1.0,0.0,1,4,0.0,0.0,0.75,0.0,1,0,3
resource-managers/mesos/src/test/scala/org/apache/spark/scheduler/cluster/mesos/MesosClusterManagerSuite.scala,57,40,0.5964912280701754,0.14035087719298245,1,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0,0,0
resource-managers/mesos/src/test/scala/org/apache/spark/scheduler/cluster/mesos/MesosClusterSchedulerSuite.scala,628,34,0.8152866242038217,0.160828025477707,1,1.0,0.0,1,7,0.42857142857142855,0.0,0.2857142857142857,0.0,0,5,10
resource-managers/mesos/src/test/scala/org/apache/spark/scheduler/cluster/mesos/MesosCoarseGrainedSchedulerBackendSuite.scala,829,33,0.7696019300361882,0.21230398069963813,2,1.0,0.0,1,15,0.6,0.26666666666666666,0.4,0.0,0,7,13
resource-managers/mesos/src/test/scala/org/apache/spark/scheduler/cluster/mesos/MesosFineGrainedSchedulerBackendSuite.scala,417,38,0.829736211031175,0.1342925659472422,1,1.0,0.0,1,2,0.0,0.5,0.5,0.0,0,0,22
resource-managers/mesos/src/test/scala/org/apache/spark/scheduler/cluster/mesos/MesosSchedulerUtilsSuite.scala,397,38,0.760705289672544,0.20151133501259447,2,1.0,0.0,1,6,0.3333333333333333,0.0,0.0,0.0,0,0,13
resource-managers/mesos/src/test/scala/org/apache/spark/scheduler/cluster/mesos/Utils.scala,229,37,0.8296943231441049,0.10480349344978165,1,0.0,0.0,0,16,0.0,0.0,0.0,0.0,0,0,0
resource-managers/yarn/src/test/scala/org/apache/spark/deploy/yarn/BaseYarnClusterSuite.scala,254,36,0.7874015748031497,0.13385826771653545,1,1.0,0.0,1,8,0.0,0.5,0.375,0.0,0,5,2
resource-managers/yarn/src/test/scala/org/apache/spark/deploy/yarn/ClientDistributedCacheManagerSuite.scala,204,44,0.7990196078431373,0.12745098039215685,2,1.0,0.0,1,1,0.0,0.0,1.0,0.0,0,0,18
resource-managers/yarn/src/test/scala/org/apache/spark/deploy/yarn/ClientSuite.scala,582,40,0.29381443298969073,0.16838487972508592,2,0.5,0.0,1,6,0.5,0.0,0.0,0.0,0,1,3
resource-managers/yarn/src/test/scala/org/apache/spark/deploy/yarn/ContainerPlacementStrategySuite.scala,153,37,0.6928104575163399,0.20915032679738563,1,1.0,0.0,1,3,0.0,0.0,0.6666666666666666,0.0,0,0,12
